block	randomize	Trialnumber	type	IllusionType	Condition	Picture	Question_display1	keyboard	key	title	trialAudio	presTime	ITI	answer_type	ButtonPress	keypress	RT	ACC	t
1	yes	18	test	colour	illusion	cornsweet.png	Do the two rectangles on the side of the black bar have the same colour?	1 2	1		cornsweetQ.wav	5000	500	yes-no		2	5.434977054595947	0	5.9650609493255615
1	yes	9	test	shape	illusion	Orbison.png	Does the red figure look like an elongated square?	1 2	1		orbisonQC.wav	5000	500	yes-no		2	4.784339189529419	0	11.272310972213745
1	yes	16	test	shape	illusion	amodal.png	Are the black rectangles having different sizes?	1 2	1		amodalQ.wav	5000	500	yes-no		2	3.892340898513794	0	15.664734125137329
1	yes	21	test	colour	illusion	saturationcontrast.png	Do the two small boxes have the same colour?	1 2	1		saturationcontrastQ.wav	5000	500	yes-no		2	2.0181310176849365	0	18.200217962265015
1	yes	33	test	shape	control	ponzo_control.png	Are the two horizontal lines of different length?	1 2	1		ponzoQC.wav	5000	500	yes-no		2	0.8445107936859131	0	19.56827998161316
1	yes	39	test	shape	control	sander_control.png	Are the blue lines of the same length?	1 2	1		sanderQC.wav	5000	500	yes-no		2	0.7646558284759521	0	20.851154088974
1	yes	22	test	colour	illusion	cyan_square.png	Do the circles inside and outside the square have different colours?	1 2	1		cyansquareQC.wav	5000	500	yes-no		2	1.6341118812561035	0	22.998695135116577
1	yes	47	test	colour	control	whitesdottedline_control.png	Do the squares have different colour?	1 2	1		whitesdottedC.wav	5000	500	yes-no		2	1.1636440753936768	0	24.685975074768066
1	yes	43	test	shape	control	amodal_control.png	Are the black rectangles having different sizes?	1 2	1		amodalC.wav	5000	500	yes-no		2	1.4713070392608643	0	26.666861057281494
1	yes	38	test	shape	control	orbison_control.png	Does the red figure look like an elongated square?	1 2	1		orbisonQC.wav	5000	500	yes-no		2	1.4481470584869385	0	28.635633945465088
1	yes	29	test	ambiguous	illusion	stairs.png	Can you also see another representation?	1 2	1		stairs2.wav	5000	500	yes-no		2	1.3225510120391846	0	30.467905044555664
1	yes	15	test	shape	illusion	shepardtable.png	Do the red shapes have the same size?	1 2	1		shepardtableQC.wav	5000	500	yes-no		2	1.1133480072021484	0	32.104024171829224
1	yes	35	test	shape	control	delbouef_control.png	Do the two black circles have different sizes?	1 2	1		delbouefQC.wav	5000	500	yes-no		2	1.8718788623809814	0	34.48505616188049
1	yes	25	test	ambiguous	illusion	wifeMIL.png	What do you see?	1 2	1		ambiguious.wav	30000	500	spoken		2	2.9987740516662598	0	38.00223207473755
1	yes	7	test	shape	illusion	Ehrenstein.png	Are the lines of the square straight?	1 2	1		ehrenseinQC.wav	5000	500	yes-no		2	2.66422700881958	0	41.18724203109741
1	yes	27	test	ambiguous	illusion	DuckRabbit.png	What do you see? 	1 2	1		ambiguious.wav	30000	500	spoken		2	3.016855001449585	0	44.719128131866455
1	yes	20	test	colour	illusion	Whitedottedline.png	Do the squares have different colour?	1 2	1		whitedottedlineQ.wav	5000	500	yes-no		2	10.117544889450073	0	55.3552610874176
1	yes	13	test	shape	illusion	bourdon.png	Are the lines of the right side of the triangles bent?	1 2	1		bourdonQC.wav	5000	500	yes-no		2	3.1761410236358643	0	59.057718992233276
1	yes	34	test	shape	control	jastrow_control.png	Are both the figures of same size?	1 2	1		jastrowQC.wav	5000	500	yes-no		2	1.6848959922790527	0	61.25453805923462
1	yes	36	test	shape	control	ehrensein_control.png	Are the lines of the square straight?	1 2	1		ehrenseinQC.wav	5000	500	yes-no		2	5.20259690284729	0	66.97459816932678
1	yes	41	test	shape	control	Bourdon_control.png	Are the lines of the right side of the triangles bent?	1 2	1		bourdonQC.wav	5000	500	yes-no		2	0.9580850601196289	0	68.438392162323
1	yes	3	test	shape	illusion	ebbinghaus.png	Are the orange circles of the same size?	1 2	1		ebbinghausQC.wav	5000	500	yes-no		2	1.1786999702453613	0	70.14173793792725
1	yes	6	test	shape	illusion	Delboeuf.png	Do the two black circles have different sizes?	1 2	1		delbouefQC.wav	5000	500	yes-no		2	0.9991030693054199	0	71.6558530330658
1	yes	11	test	shape	illusion	verticalhorizontal.png	Do the vertical and horizontal lines have different length?	1 2	1		verticalhorizontalQ.wav	5000	500	yes-no		2	1.6575970649719238	0	73.82322907447815
1	yes	8	test	shape	illusion	Hering.png	Are the red lines bent?	1 2	1		heringQC.wav	5000	500	yes-no		2	5.83407998085022	0	80.17483901977539
1	yes	28	test	ambiguous	illusion	stairs.png	Are the stairs going from right bottom to left top?	1 2	1		stairsQ1.wav	5000	500	yes-no		2	1.8455660343170166	0	82.54253315925598
1	yes	10	test	shape	illusion	sanders.png	Are the blue lines of the same length?	1 2	1		sanderQC.wav	5000	500	yes-no		2	1.1559679508209229	0	84.20895195007324
1	yes	26	test	ambiguous	illusion	Rubinsvase.png	What do you see?	1 2	1		ambiguious.wav	30000	500	spoken		2	2.34500789642334	0	87.07732105255127
1	yes	23	test	ambiguous	illusion	Kaniza.png	Can you notice one triangle?	1 2	1		kaniza1.wav	5000	500	yes-no		2	15.869877815246582	0	103.46026706695557
1	yes	44	test	colour	control	checkerboard_control.png	Do the two boxes have same colour?	1 2	1		CheckerboardC.wav	5000	500	yes-no		2	3.5248899459838867	0	107.49423813819885
1	yes	45	test	colour	control	cornsweet_control.png	Do the two rectangles have the same colour?	1 2	1		cornsweetC.wav	5000	500	yes-no		2	4.403891086578369	0	112.4111111164093
1	yes	24	test	ambiguous	illusion	Kaniza.png	Can you notice another triangle?	1 2	1		kaniza2.wav	5000	500	yes-no		2	5.454063177108765	0	118.3790590763092
1	yes	30	test	ambiguous	illusion	husbandFIL.png	What do you see?	1 2	1		ambiguious.wav	30000	500	spoken		2	101.65828204154968	0	220.5615680217743
1	yes	31	test	shape	control	Mullerlyer_control.png	are the lines of same length?	1 2	1		mullerlyerQC.wav	5000	500	yes-no		2	0.9819650650024414	0	222.05868196487427
1	yes	37	test	shape	control	Hering_control.png	Are the red lines bent?	1 2	1		heringQC.wav	5000	500	yes-no		2	2.577965021133423	0	225.16203999519348
1	yes	5	test	shape	illusion	jastrow.png	Do the two figures have same size?	1 2	1		jastrowQC.wav	5000	500	yes-no		2	0.9419090747833252	0	226.6100561618805
1	yes	48	test	colour	control	saturation_control.png	Do the squares have different colour?	1 2	1		saturatedC.wav	5000	500	yes-no		2	0.6746249198913574	0	227.79384207725525
1	yes	1	test	shape	illusion	mullerlyer.png	Are the two lines of same length?	1 2	1		mullerlyerQC.wav	5000	500	yes-no		2	2.1324779987335205	0	230.44336199760437
1	yes	2	test	shape	illusion	Poggendoff.png	Will the black line behind the grey bar meet the blue line?	1 2	1		poggendoffQ.wav	5000	500	yes-no		2	4.001230001449585	0	234.9602870941162
1	yes	49	test	colour	control	cyan_square_control.png	Do the circles inside and outside the square have different colours?	1 2	1		cyansquareQC.wav	5000	500	yes-no		2	1.8763902187347412	0	237.36226296424866
1	yes	19	test	colour	illusion	White.png	Do the horizontal bars have different colours?	1 2	1		whiteQC.wav	5000	500	yes-no		2	1.371199131011963	0	239.24711298942566
1	yes	12	test	shape	illusion	Giovanelli.png	Are the two dots at the same height?	1 2	1		giovanelliQC.wav	5000	500	yes-no		2	1.2636210918426514	0	241.03078508377075
1	yes	42	test	shape	control	sheperdtable_control.png	Do the red shapes have the same size?	1 2	1		shepardtableQC.wav	5000	500	yes-no		2	0.9999651908874512	0	242.54526114463806
1	yes	32	test	shape	control	ebbinghaus_control.png	are the circles of the same size?	1 2	1		ebbinghausQC.wav	5000	500	yes-no		2	0.8747718334197998	0	243.92801594734192
1	yes	46	test	colour	control	white_control.png	Do the horizontal bars have different colours?	1 2	1		WhitesC.wav	5000	500	yes-no		2	1.0836460590362549	0	245.53114414215088
1	yes	17	test	colour	illusion	checkerboard.png	Do the boxes pointed by arrows have the same colour?	1 2	1		checkerboard.wav	5000	500	yes-no		2	6.403486013412476	0	252.4462971687317
1	yes	40	test	shape	control	giovanelli_control.png	Are the two dots at the same height?	1 2	1		giovanelliQC.wav	5000	500	yes-no		2	0.6046340465545654	0	253.5632700920105
1	yes	14	test	shape	illusion	Oppel-kundt.png	Is the third lines from the right the middlemost line?	1 2	1		oppelkundtQ.wav	5000	500	yes-no		2	0.8164050579071045	0	254.89938616752625
1	yes	4	test	shape	illusion	Ponzo.png	Are the two horizontal lines of different length?	1 2	1		ponzoQC.wav	5000	500	yes-no		2	1.4122018814086914	0	256.832328081131
